3 4151
1.770978 1.776459 3.801429
1.779550 1.740277 3.864421
1.786108 1.700805 3.924952
1.790587 1.658210 3.982727
1.792934 1.612687 4.037464
1.793109 1.564457 4.088906
1.791081 1.513765 4.136819
1.786833 1.460877 4.180997
1.780363 1.406078 4.221262
1.771677 1.349664 4.257470
1.760799 1.291943 4.289511
1.747764 1.233230 4.317308
1.732619 1.173840 4.340819
1.715424 1.114087 4.360036
1.696249 1.054277 4.374984
1.675178 0.994709 4.385720
1.652301 0.935668 4.392331
1.627718 0.877421 4.394929
1.601538 0.820220 4.393653
1.573875 0.764292 4.388661
1.544847 0.709845 4.380130
1.514578 0.657063 4.368251
1.483195 0.606104 4.353228
1.450825 0.557105 4.335270
1.417597 0.510176 4.314595
1.383637 0.465404 4.291421
1.349072 0.422857 4.265965
1.314026 0.382576 4.238443
1.278618 0.344586 4.209065
1.242964 0.308892 4.178033
1.207175 0.275482 4.145544
1.171359 0.244331 4.111783
1.135614 0.215397 4.076926
1.100036 0.188631 4.041138
0.830656 0.043788 3.737312
0.769677 0.023708 3.660186
0.711867 0.008666 3.583702
0.657390 -0.002010 3.508196
0.606342 -0.008945 3.433909
0.558759 -0.012712 3.361005
0.514627 -0.013825 3.289587
0.473891 -0.012740 3.219715
0.436464 -0.009855 3.151413
0.402232 -0.005515 3.084679
0.371062 -0.000014 3.019496
0.342809 0.006403 2.955835
0.317319 0.013530 2.893660
0.294434 0.021202 2.832930
0.273995 0.029284 2.773605
0.255844 0.037673 2.715644
0.239829 0.046290 2.659007
0.225803 0.055080 2.603658
0.213627 0.064006 2.549562
0.203168 0.073047 2.496686
0.194304 0.082196 2.445002
0.186922 0.091459 2.394483
0.180920 0.100851 2.345105
0.174298 0.115236 2.273131
0.170295 0.130079 2.203615
0.168681 0.145521 2.136507
0.169273 0.161730 2.071768
0.171931 0.178893 2.009372
0.176559 0.197218 1.949305
0.183096 0.216932 1.891570
0.191520 0.238281 1.836182
0.201844 0.261531 1.783179
0.214114 0.286969 1.732620
0.228411 0.314908 1.684591
0.244848 0.345683 1.639210
0.263567 0.379660 1.596637
0.284748 0.417233 1.557078
0.308598 0.458824 1.520799
0.335358 0.504887 1.488137
0.365304 0.555903 1.459515
0.398741 0.612372 1.435461
0.436006 0.674811 1.416629
0.463154 0.720007 1.407366
0.492279 0.768231 1.401059
0.523498 0.819622 1.398029
0.556932 0.874304 1.398639
0.592701 0.932380 1.403299
0.630923 0.993927 1.412470
0.671716 1.058982 1.426667
0.715186 1.127535 1.446462
0.761428 1.199508 1.472485
0.810521 1.274748 1.505420
0.836155 1.313518 1.524708
0.862520 1.353000 1.546006
0.889617 1.393144 1.569411
0.917447 1.433890 1.595025
0.946005 1.475170 1.622952
0.975285 1.516903 1.653294
1.005277 1.558998 1.686155
1.035966 1.601353 1.721639
1.067335 1.643851 1.759845
1.099360 1.686364 1.800873
1.132013 1.728749 1.844816
1.165261 1.770846 1.891760
1.199062 1.812483 1.941787
1.233372 1.853472 1.994966
0.834619 -0.187218 3.948345
0.793249 -0.202050 3.901208
0.752887 -0.214950 3.854480
0.713575 -0.226068 3.808232
0.675349 -0.235548 3.762521
0.638235 -0.243531 3.717393
0.602253 -0.250151 3.672885
0.567416 -0.255534 3.629021
0.533732 -0.259802 3.585823
0.501202 -0.263069 3.543300
0.469823 -0.265442 3.501460
0.439587 -0.267021 3.460304
0.382494 -0.268167 3.380028
0.329790 -0.267183 3.302412
0.281296 -0.264647 3.227363
0.236800 -0.261049 3.154764
0.196070 -0.256800 3.084490
0.158857 -0.252241 3.016416
0.124905 -0.247655 2.950417
0.093954 -0.243271 2.886377
0.065749 -0.239275 2.824189
0.040037 -0.235815 2.763754
0.016575 -0.233010 2.704985
-0.004872 -0.230951 2.647803
-0.024526 -0.229711 2.592140
-0.042600 -0.229347 2.537936
-0.059292 -0.229902 2.485139
-0.074792 -0.231411 2.433704
-0.089274 -0.233902 2.383592
-0.102903 -0.237398 2.334773
-0.122083 -0.244575 2.263909
-0.140166 -0.254135 2.195824
-0.157588 -0.266156 2.130476
-0.174743 -0.280730 2.067843
-0.191995 -0.297973 2.007932
-0.209684 -0.318023 1.950770
-0.228131 -0.341050 1.896418
-0.247642 -0.367254 1.844967
-0.268520 -0.396870 1.796545
-0.291062 -0.430166 1.751327
-0.315572 -0.467444 1.709539
-0.342358 -0.509041 1.671471
-0.371739 -0.555323 1.637489
-0.404045 -0.606677 1.608048
-0.439621 -0.663509 1.583712
-0.465331 -0.704642 1.570659
-0.492762 -0.748508 1.560418
-0.522025 -0.795216 1.553262
-0.553230 -0.844868 1.549498
-0.586487 -0.897545 1.549474
-0.621906 -0.953310 1.553576
-0.659589 -1.012191 1.562237
-0.699634 -1.074181 1.575935
-0.742128 -1.139221 1.595193
-0.787143 -1.207187 1.620582
-0.834730 -1.277880 1.652714
-0.884918 -1.351006 1.692241
-0.910987 -1.388359 1.714989
-0.937702 -1.426159 1.739841
-0.965054 -1.464334 1.766885
-0.993034 -1.502803 1.796207
-1.021629 -1.541477 1.827893
-1.050820 -1.580252 1.862027
-1.080588 -1.619018 1.898689
-1.110906 -1.657649 1.937956
-1.141743 -1.696011 1.979900
-1.173064 -1.733955 2.024586
-1.204828 -1.771319 2.072070
-1.236988 -1.807931 2.122400
-1.269490 -1.843604 2.175610
-1.302277 -1.878140 2.231723
-1.335280 -1.911328 2.290745
-1.368428 -1.942948 2.352666
-1.401640 -1.972768 2.417455
-1.434827 -2.000549 2.485061
-1.467895 -2.026043 2.555408
-1.500742 -2.048999 2.628397
-1.533259 -2.069162 2.703898
-1.157355 -0.080264 4.222316
-1.114822 -0.048762 4.179936
-1.072619 -0.019954 4.136825
-1.030851 0.006269 4.093167
-0.989614 0.030024 4.049127
-0.948992 0.051435 4.004855
-0.909063 0.070628 3.960483
-0.869895 0.087732 3.916129
-0.831549 0.102878 3.871893
-0.794076 0.116196 3.827863
-0.757519 0.127812 3.784115
-0.721917 0.137851 3.740712
-0.687297 0.146434 3.697707
-0.653685 0.153679 3.655144
-0.621097 0.159698 3.613057
-0.589546 0.164599 3.571473
-0.559037 0.168483 3.530414
-0.529573 0.171447 3.489895
-0.473767 0.174977 3.410509
-0.422065 0.175852 3.333349
-0.374358 0.174654 3.258397
-0.330496 0.171883 3.185601
-0.290300 0.167964 3.114891
-0.253573 0.163257 3.046181
-0.220103 0.158062 2.979381
-0.189670 0.152626 2.914401
-0.162053 0.147149 2.851152
-0.137031 0.141796 2.789551
-0.114388 0.136695 2.729520
-0.093915 0.131947 2.670988
-0.075410 0.127629 2.613888
-0.058683 0.123800 2.558162
-0.043551 0.120503 2.503756
-0.029846 0.117768 2.450622
-0.017406 0.115615 2.398715
-0.006084 0.114057 2.347996
0.004259 0.113103 2.298430
0.018214 0.112811 2.226171
0.030643 0.113890 2.156334
0.041894 0.116343 2.088835
0.052277 0.120176 2.023598
0.062067 0.125405 1.960559
0.071512 0.132061 1.899659
0.080835 0.140188 1.840851
0.090244 0.149852 1.784095
0.099929 0.161139 1.729359
0.110076 0.174160 1.676625
0.120861 0.189048 1.625881
0.132462 0.205968 1.577133
0.145059 0.225111 1.530400
0.158838 0.246700 1.485722
0.173994 0.270992 1.443161
0.190736 0.298283 1.402808
0.209290 0.328903 1.364787
0.229901 0.363229 1.329266
0.817654 1.333308 1.324901
0.845710 1.376749 1.348139
-0.420449 -0.590024 2.031764
-0.572035 -0.810155 1.908412
-0.947089 -0.143383 3.831406
-0.885423 -0.114365 3.758282
-0.826234 -0.091182 3.684722
-0.769814 -0.073208 3.611246
-0.716376 -0.059829 3.538260
-0.236568 -0.188931 2.294953
-0.235248 -0.208409 2.227275
-0.236644 -0.229065 2.162195
-0.240613 -0.251106 2.099722
-0.247056 -0.274765 2.039887
-0.255917 -0.300300 1.982741
-0.267180 -0.327994 1.928363
-1.564448 -2.067794 2.809822
-1.595132 -2.080367 2.888464
-1.278924 -0.206037 4.320644
-1.237032 -0.166888 4.282558
-1.195110 -0.130589 4.243099
-0.510898 0.152593 3.441842
-0.458231 0.154736 3.364289
-0.409535 0.154522 3.288860
0.020729 0.081830 2.040581
0.028966 0.083721 1.976518
0.036584 0.086683 1.914546
0.043789 0.090720 1.854601
0.050767 0.095851 1.796626
0.057685 0.102110 1.740572
0.064698 0.109544 1.686391
0.071950 0.118224 1.634045
0.079578 0.128236 1.583500
0.087717 0.139688 1.534731
0.099597 0.157427 1.472438
0.112955 0.178341 1.413258
0.128142 0.202892 1.357218
0.145542 0.231641 1.304398
0.165586 0.265254 1.254945
0.188763 0.304518 1.209096
0.208536 0.338224 1.177285
0.230649 0.376066 1.147908
0.255400 0.418535 1.121236
0.283116 0.466173 1.097618
0.314163 0.519572 1.077502
0.348941 0.579369 1.061454
0.374415 0.623122 1.053363
0.401883 0.670227 1.047650
0.431493 0.720895 1.044615
0.463397 0.775335 1.044599
0.497759 0.833749 1.048000
0.534741 0.896327 1.055275
0.574514 0.963239 1.066946
0.106251 -0.470804 3.240066
0.057310 -0.466662 3.169165
0.012490 -0.462642 3.101216
-0.028553 -0.459079 3.036012
-0.066160 -0.456243 2.973366
-0.100670 -0.454349 2.913114
-0.132409 -0.453567 2.855116
-0.161694 -0.454032 2.799252
-0.188827 -0.455848 2.745422
-0.214095 -0.459098 2.693545
-0.237768 -0.463846 2.643559
-0.260102 -0.470141 2.595417
-0.281337 -0.478027 2.549086
-0.311613 -0.492907 2.482951
-0.340613 -0.511538 2.420846
-0.368967 -0.534009 2.362826
-0.397246 -0.560410 2.309004
-0.425965 -0.590838 2.259557
-0.455599 -0.625395 2.214722
-0.486578 -0.664189 2.174805
-0.519299 -0.707327 2.140186
-0.554129 -0.754908 2.111323
-0.591401 -0.807004 2.088762
-0.631421 -0.863649 2.073142
-0.674458 -0.924811 2.065200
-0.704940 -0.968037 2.064582
-0.736923 -1.013150 2.068019
-0.770451 -1.060050 2.075804
-0.805555 -1.108601 2.088244
-0.842249 -1.158626 2.105659
-0.880531 -1.209895 2.128378
-0.920373 -1.262120 2.156733
-0.961724 -1.314951 2.191051
-1.004504 -1.367964 2.231642
-1.048595 -1.420660 2.278789
-1.093846 -1.472458 2.332732
-1.140059 -1.522690 2.393649
-1.186993 -1.570608 2.461639
-1.234354 -1.615384 2.536697
-1.258089 -1.636315 2.576841
-1.281797 -1.656119 2.618692
-1.305427 -1.674676 2.662211
-1.328923 -1.691862 2.707346
-1.352228 -1.707555 2.754036
-1.375279 -1.721629 2.802206
-1.398013 -1.733961 2.851771
-1.420361 -1.744429 2.902631
-1.442253 -1.752915 2.954674
-1.463617 -1.759306 3.007775
-1.484378 -1.763492 3.061795
-1.504459 -1.765373 3.116583
-1.523783 -1.764857 3.171975
-1.542272 -1.761862 3.227796
-1.559846 -1.756320 3.283857
-1.576427 -1.748172 3.339963
-1.591938 -1.737378 3.395908
-1.606302 -1.723910 3.451479
-1.619445 -1.707761 3.506458
-1.631297 -1.688938 3.560623
-1.641790 -1.667469 3.613750
-1.650860 -1.643399 3.665616
-1.658451 -1.616795 3.716000
-1.664508 -1.587740 3.764687
-1.668986 -1.556338 3.811470
-1.671845 -1.522711 3.856148
-1.673053 -1.486995 3.898537
-1.672586 -1.449347 3.938462
-1.670427 -1.409933 3.975768
-1.666567 -1.368936 4.010315
-1.661009 -1.326546 4.041982
-1.653760 -1.282965 4.070669
-1.644840 -1.238398 4.096296
-1.634274 -1.193056 4.118804
-1.622097 -1.147152 4.138156
-1.608353 -1.100896 4.154337
-1.593092 -1.054497 4.167352
-1.576372 -1.008157 4.177225
-1.538815 -0.916435 4.187743
-1.496267 -0.827182 4.186447
-1.449382 -0.741663 4.174127
-1.398867 -0.660926 4.151750
-1.345454 -0.585782 4.120398
-1.289879 -0.516807 4.081217
-1.232863 -0.454353 4.035361
-1.175092 -0.398570 3.983951
-1.117203 -0.349432 3.928046
-1.059778 -0.306767 3.868613
-1.003332 -0.270291 3.806520
-0.948312 -0.239638 3.742526
-0.895097 -0.214384 3.677281
-0.843998 -0.194075 3.611332
-0.795262 -0.178244 3.545131
-0.749076 -0.166431 3.479046
-0.705574 -0.158190 3.413369
-0.664842 -0.153101 3.348329
-0.626923 -0.150776 3.284103
-0.591826 -0.150861 3.220825
-0.559529 -0.153041 3.158591
-0.529987 -0.157037 3.097473
-0.503134 -0.162606 3.037521
-0.478892 -0.169542 2.978769
-0.457171 -0.177668 2.921238
-0.437874 -0.186842 2.864942
-0.420901 -0.196947 2.809890
-0.406149 -0.207893 2.756086
-0.393518 -0.219613 2.703534
-0.382909 -0.232060 2.652237
-0.374230 -0.245206 2.602199
-0.367393 -0.259038 2.553424
-0.360411 -0.281085 2.482648
-0.357144 -0.304749 2.414772
-0.357385 -0.330149 2.349851
-0.360971 -0.357447 2.287965
-0.367779 -0.386846 2.229218
-0.377728 -0.418581 2.173746
-0.390778 -0.452915 2.121724
-0.406931 -0.490132 2.073366
-0.426223 -0.530535 2.028940
-0.448728 -0.574439 1.988773
-0.474551 -0.622163 1.953258
-0.503826 -0.674023 1.922874
-0.536712 -0.730318 1.898189
-0.600031 -0.834701 1.871598
-0.628501 -0.880317 1.866769
-0.658849 -0.928186 1.865682
-0.691127 -0.978306 1.868660
-0.725381 -1.030642 1.876052
-0.761649 -1.085119 1.888236
-0.799957 -1.141615 1.905612
-0.840318 -1.199951 1.928608
-0.882722 -1.259882 1.957663
-0.927137 -1.321084 1.993232
-0.973503 -1.383148 2.035767
-1.021723 -1.445566 2.085706
-1.071658 -1.507720 2.143459
-1.097213 -1.538474 2.175380
-1.123122 -1.568879 2.209383
-1.149355 -1.598824 2.245501
-1.175875 -1.628190 2.283760
-1.202643 -1.656853 2.324179
-1.229614 -1.684679 2.366766
-1.256742 -1.711529 2.411522
-1.283972 -1.737256 2.458437
-1.311247 -1.761708 2.507488
-1.338507 -1.784727 2.558638
-1.365684 -1.806151 2.611838
-1.392707 -1.825817 2.667023
-1.419501 -1.843555 2.724110
-1.445985 -1.859201 2.783001
-1.472075 -1.872587 2.843580
-1.497682 -1.883550 2.905711
-1.522714 -1.891931 2.969242
-1.547076 -1.897581 3.033998
-1.570669 -1.900355 3.099789
-1.593395 -1.900125 3.166405
-1.615149 -1.896772 3.233618
-1.635830 -1.890196 3.301185
-1.655335 -1.880315 3.368846
-1.673562 -1.867065 3.436330
-1.690410 -1.850407 3.503354
-1.705782 -1.830326 3.569625
-1.719584 -1.806831 3.634847
-1.731727 -1.779960 3.698719
-1.742128 -1.749775 3.760943
-1.750709 -1.716369 3.821222
-1.757403 -1.679861 3.879271
-1.762147 -1.640398 3.934812
-1.764892 -1.598152 3.987584
-1.747586 -1.352776 4.202197
-1.737871 -1.298640 4.234080
-1.726111 -1.243463 4.262018
-1.712346 -1.187535 4.285961
-1.696629 -1.131144 4.305888
-1.679021 -1.074574 4.321808
-1.659595 -1.018102 4.333760
-1.638433 -0.961995 4.341808
-1.615625 -0.906506 4.346046
-1.591267 -0.851872 4.346586
-1.565464 -0.798314 4.343564
-1.538324 -0.746032 4.337133
-1.509961 -0.695206 4.327460
-1.480491 -0.645995 4.314724
-1.450032 -0.598536 4.299114
-1.418704 -0.552944 4.280825
-1.386624 -0.509313 4.260054
-1.353912 -0.467716 4.237002
-1.320684 -0.428205 4.211866
-1.287053 -0.390816 4.184842
-1.253129 -0.355564 4.156121
-1.219020 -0.322451 4.125886
-1.184827 -0.291463 4.094314
-1.150646 -0.262572 4.061574
-1.116571 -0.235739 4.027822
-1.082686 -0.210917 3.993209
-1.049072 -0.188047 3.957873
-1.015804 -0.167065 3.921942
-0.662878 -0.034530 3.477997
-0.614621 -0.028343 3.405897
-0.569672 -0.025175 3.335041
-0.528020 -0.024557 3.265538
-0.489612 -0.026072 3.197453
-0.454370 -0.029358 3.130819
-0.422190 -0.034100 3.065647
-0.392950 -0.040029 3.001929
-0.366518 -0.046923 2.939650
-0.342754 -0.054593 2.878784
-0.321512 -0.062891 2.819302
-0.302648 -0.071695 2.761174
-0.286020 -0.080915 2.704369
-0.271487 -0.090481 2.648858
-0.258918 -0.100348 2.594611
-0.248185 -0.110486 2.541604
-0.239171 -0.120884 2.489811
-0.231766 -0.131542 2.439212
-0.225869 -0.142473 2.389789
0.174351 0.268740 1.533510
0.190675 0.294629 1.490262
0.208669 0.323696 1.449390
0.228573 0.356284 1.411041
0.250646 0.392777 1.375414
0.275170 0.433601 1.342763
0.302451 0.479223 1.313417
0.332825 0.530155 1.287793
0.366657 0.586941 1.266416
0.404341 0.650157 1.249945
0.431813 0.696164 1.242087
0.461319 0.745466 1.237058
0.492997 0.798231 1.235189
0.526987 0.854618 1.236861
0.563435 0.914771 1.242505
0.602482 0.978806 1.252612
0.644273 1.046806 1.267734
0.688941 1.118805 1.288492
0.736614 1.194774 1.315576
0.787401 1.274603 1.349747
0.869604 1.401085 1.416126
0.898638 1.444863 1.442735
0.928491 1.489347 1.471783
0.959162 1.534459 1.503391
0.503767 -0.357919 3.639713
0.468056 -0.361305 3.595314
0.433617 -0.363734 3.551760
0.400440 -0.365323 3.509046
0.368510 -0.366179 3.467162
0.337808 -0.366404 3.426096
0.279999 -0.365321 3.346348
0.226798 -0.362732 3.269651
0.177959 -0.359188 3.195837
0.133208 -0.355152 3.124731
0.092257 -0.351003 3.056164
0.054807 -0.347055 2.989974
0.020563 -0.343560 2.926013
-0.010773 -0.340723 2.864148
-0.039488 -0.338707 2.804261
-0.065861 -0.337642 2.746248
-0.090159 -0.337631 2.690020
-0.112638 -0.338755 2.635501
-0.133538 -0.341079 2.582630
-0.153089 -0.344655 2.531355
-0.171505 -0.349526 2.481636
-0.188987 -0.355727 2.433441
-0.205724 -0.363291 2.386750
-0.229817 -0.377262 2.319507
-0.253184 -0.394476 2.255613
-0.276329 -0.415049 2.195103
-0.299715 -0.439112 2.138053
-0.323771 -0.466820 2.084587
-0.348899 -0.498350 2.034877
-0.375480 -0.533905 1.989149
-0.403879 -0.573707 1.947697
-0.434449 -0.617998 1.910885
-0.467535 -0.667029 1.879160
-0.503475 -0.721050 1.853070
-0.542602 -0.780295 1.833270
-0.570615 -0.822793 1.823943
-0.600280 -0.867744 1.818021
-0.631683 -0.915175 1.815797
-0.664907 -0.965087 1.817593
-0.700026 -1.017453 1.823765
-0.737107 -1.072212 1.834697
-0.776202 -1.129254 1.850804
-0.817348 -1.188417 1.872528
-0.860562 -1.249471 1.900333
-0.905837 -1.312114 1.934702
-0.953136 -1.375951 1.976121
-1.002386 -1.440490 2.025074
-1.053473 -1.505127 2.082022
-1.596785 -1.937102 3.122456
-1.620090 -1.935671 3.192417
-1.642343 -1.930891 3.262929
-1.663436 -1.922659 3.333725
-1.683257 -1.910892 3.404520
-1.701699 -1.895532 3.475019
-1.718656 -1.876544 3.544913
-1.734024 -1.853920 3.613886
-1.747705 -1.827683 3.681616
-1.759606 -1.797882 3.747780
-1.769640 -1.764601 3.812059
-1.726071 -1.160990 4.339144
-1.708571 -1.101613 4.357405
-1.689121 -1.042238 4.371441
-1.667806 -0.983157 4.381313
-1.644717 -0.924649 4.387113
-1.619956 -0.866976 4.388957
-1.593630 -0.810382 4.386984
-1.565854 -0.755090 4.381356
-1.536747 -0.701299 4.372251
-1.506432 -0.649188 4.359858
-1.475035 -0.598911 4.344382
-1.442681 -0.550595 4.326031
-1.409498 -0.504349 4.305019
-1.375613 -0.460254 4.281564
-0.989333 -0.121658 3.919425
-0.955521 -0.103271 3.881455
-0.922258 -0.086649 3.843220
-0.889600 -0.071707 3.804814
-0.857596 -0.058354 3.766322
-0.826287 -0.046502 3.727819
-0.795713 -0.036062 3.689372
-0.736888 -0.019069 3.612872
-0.681315 -0.006694 3.537201
-0.629119 0.001702 3.462636
-0.580359 0.006708 3.389372
-0.535041 0.008858 3.317538
-0.493129 0.008627 3.247212
-0.454549 0.006435 3.178432
-0.419199 0.002646 3.111209
-0.386954 -0.002430 3.045533
-0.357677 -0.008529 2.981382
-0.331219 -0.015430 2.918722
-0.307423 -0.022953 2.857517
-0.286134 -0.030953 2.797727
-0.267193 -0.039314 2.739312
-0.250449 -0.047950 2.682235
-0.235753 -0.056797 2.626456
-0.222964 -0.065809 2.571943
-0.211949 -0.074962 2.518663
-0.202582 -0.084243 2.466585
-0.194749 -0.093653 2.415684
-0.188342 -0.103206 2.365935
-0.181200 -0.117851 2.293426
-0.176768 -0.132970 2.223400
-0.174811 -0.148702 2.155806
-0.175136 -0.165210 2.090607
-0.177597 -0.182682 2.027777
-0.182090 -0.201326 1.967304
-0.188548 -0.221369 1.909191
-0.196945 -0.243058 1.853457
-0.207289 -0.266661 1.800141
-0.219624 -0.292469 1.749307
-0.234027 -0.320793 1.701043
-0.250607 -0.351973 1.655474
-0.269508 -0.386374 1.612763
-0.290904 -0.424391 1.573123
-0.315004 -0.466448 1.536829
-0.342047 -0.512995 1.504225
-0.372306 -0.564511 1.475746
-0.406086 -0.621493 1.451931
-0.443721 -0.684447 1.433448
-0.471129 -0.729984 1.424486
-0.500524 -0.778541 1.418540
-0.532020 -0.830251 1.415935
-0.565736 -0.885233 1.417039
-0.601791 -0.943581 1.422268
-0.640300 -1.005362 1.432086
-0.681375 -1.070601 1.447015
-0.725118 -1.139274 1.467626
-0.771621 -1.211288 1.494553
-0.820953 -1.286470 1.528478
-0.846696 -1.325167 1.548294
-0.873162 -1.364544 1.570139
-0.900352 -1.404548 1.594110
-0.928262 -1.445114 1.620309
-0.956889 -1.486172 1.648836
-0.986225 -1.527637 1.679794
-1.016257 -1.569416 1.713282
-1.046971 -1.611402 1.749402
-1.078344 -1.653475 1.788251
-1.110354 -1.695504 1.829924
-1.142970 -1.737340 1.874509
-1.176155 -1.778824 1.922090
-1.209868 -1.819778 1.972740
-0.786004 0.194221 3.884107
-0.746284 0.206641 3.837813
-0.707610 0.217330 3.791993
-0.670014 0.226429 3.746701
-0.633521 0.234075 3.701981
-0.598150 0.240397 3.657868
-0.563913 0.245519 3.614386
-0.530816 0.249558 3.571553
-0.498859 0.252626 3.529381
-0.468039 0.254825 3.487875
-0.438347 0.256255 3.447037
-0.382298 0.257163 3.367347
-0.330574 0.256002 3.290254
-0.282998 0.253334 3.215666
-0.239360 0.249633 3.143472
-0.199430 0.245298 3.073552
-0.162963 0.240661 3.005783
-0.129706 0.235993 2.940047
-0.099405 0.231518 2.876231
-0.071807 0.227414 2.814232
-0.046667 0.223826 2.753954
-0.023744 0.220866 2.695313
-0.002811 0.218624 2.638232
0.016353 0.217168 2.582646
0.033953 0.216553 2.528494
0.050185 0.216821 2.475726
0.065233 0.218002 2.424297
0.079267 0.220125 2.374170
0.092450 0.223210 2.325311
0.110951 0.229685 2.254344
0.128337 0.238435 2.186100
0.145028 0.249531 2.120529
0.161410 0.263061 2.057604
0.177834 0.279130 1.997320
-0.258145 -0.400396 1.435188
-0.282782 -0.441005 1.401161
-0.310133 -0.486350 1.370530
-0.340528 -0.536921 1.343711
-0.374325 -0.593240 1.321224
-0.425351 -0.678224 1.299130
-0.453698 -0.725329 1.292012
-0.484107 -0.775726 1.287906
-0.516712 -0.829569 1.287161
-0.551652 -0.886999 1.290172
-0.589063 -0.948134 1.297390
-0.629083 -1.013062 1.309322
-0.671843 -1.081831 1.326537
-0.717466 -1.154435 1.349669
-0.766064 -1.230794 1.379420
-0.791508 -1.270333 1.397014
-0.817727 -1.310741 1.416556
-0.844730 -1.351978 1.438149
-0.872521 -1.393997 1.461903
-0.493072 0.328903 3.597418
-0.459082 0.331710 3.554046
0.177996 0.326394 2.355199
0.200414 0.338948 2.287211
0.222099 0.354522 2.222376
0.243528 0.373229 2.160708
0.265139 0.395200 2.102258
0.287338 0.420588 2.047117
0.310507 0.449575 1.995419
0.335011 0.482369 1.947346
0.361202 0.519209 1.903136
0.389421 0.560354 1.863094
0.420011 0.606088 1.827598
0.453307 0.656705 1.797115
0.489650 0.712502 1.772215
0.529375 0.773762 1.753585
0.557902 0.817761 1.745050
0.588177 0.864356 1.739943
0.620294 0.913590 1.738578
0.654342 0.965478 1.741299
0.690402 1.020008 1.748488
0.728547 1.077128 1.760557
0.768839 1.136740 1.777958
0.811323 1.198685 1.801170
0.856024 1.262737 1.830703
0.902942 1.328587 1.867089
0.952045 1.395829 1.910869
1.003265 1.463946 1.962584
1.029635 1.498138 1.991582
1.056488 1.532299 2.022756
1.083800 1.566328 2.056166
1.111547 1.600115 2.091865
1.139696 1.633538 2.129902
1.168215 1.666471 2.170318
1.197062 1.698774 2.213150
1.226194 1.730299 2.258422
1.255563 1.760889 2.306149
1.285113 1.790378 2.356335
1.314785 1.818593 2.408971
1.344513 1.845352 2.464033
1.374227 1.870466 2.521480
1.403849 1.893742 2.581254
1.433298 1.914983 2.643281
1.462485 1.933989 2.707462
1.491318 1.950558 2.773681
1.519696 1.964493 2.841796
1.547518 1.975599 2.911646
1.574675 1.983686 2.983044
1.601055 1.988575 3.055780
1.626543 1.990099 3.129622
1.651021 1.988105 3.204313
1.674369 1.982459 3.279576
1.696469 1.973048 3.355115
1.717198 1.959780 3.430614
1.736438 1.942592 3.505743
1.754073 1.921451 3.580158
1.769991 1.896352 3.653509
1.784083 1.867325 3.725438
1.796248 1.834432 3.795587
1.806392 1.797771 3.863602
1.814431 1.757474 3.929135
1.820288 1.713708 3.991853
1.823900 1.666671 4.051439
1.825216 1.616594 4.107597
1.824195 1.563734 4.160058
1.820811 1.508376 4.208581
1.815055 1.450823 4.252959
1.806928 1.391398 4.293020
1.796448 1.330438 4.328626
1.783647 1.268286 4.359683
1.768570 1.205290 4.386130
1.751277 1.141797 4.407950
1.731841 1.078149 4.425158
1.710346 1.014678 4.437811
1.686888 0.951701 4.445995
1.661573 0.889521 4.449831
1.634514 0.828416 4.449464
1.605835 0.768646 4.445068
1.575663 0.710442 4.436834
1.544131 0.654012 4.424973
1.511375 0.599535 4.409708
1.477533 0.547164 4.391271
1.442744 0.497023 4.369901
1.407146 0.449212 4.345841
1.370876 0.403804 4.319330
1.334069 0.360848 4.290607
1.296855 0.320370 4.259905
1.259359 0.282375 4.227448
1.221704 0.246851 4.193452
1.184004 0.213767 4.158121
1.146367 0.183078 4.121649
1.108898 0.154725 4.084215
1.071691 0.128640 4.045989
1.034835 0.104744 4.007123
0.998411 0.082953 3.967761
0.962494 0.063174 3.928029
0.927150 0.045313 3.888045
0.892442 0.029271 3.847913
0.858421 0.014949 3.807724
0.825136 0.002246 3.767560
0.792626 -0.008937 3.727495
0.760927 -0.018698 3.687588
0.730068 -0.027134 3.647896
0.700073 -0.034339 3.608463
0.642743 -0.045416 3.530523
0.589033 -0.052614 3.454006
0.538974 -0.056557 3.379067
0.492543 -0.057805 3.305797
0.449674 -0.056850 3.234238
0.410265 -0.054124 3.164398
0.374187 -0.049997 3.096260
0.341292 -0.044786 3.029788
0.311417 -0.038753 2.964938
0.284392 -0.032120 2.901660
0.260041 -0.025065 2.839901
0.238190 -0.017733 2.779606
0.218664 -0.010235 2.720725
0.201295 -0.002658 2.663208
0.185923 0.004934 2.607009
0.172391 0.012496 2.552084
0.160555 0.020003 2.498394
0.150279 0.027439 2.445901
0.141437 0.034803 2.394573
0.133913 0.042102 2.344378
0.127599 0.049352 2.295287
0.120191 0.060183 2.223666
0.115008 0.071050 2.154392
0.111810 0.082069 2.087394
0.110400 0.093375 2.022611
0.110623 0.105113 1.959988
0.666629 1.088263 1.248227
0.713326 1.163472 1.273019
-0.378991 -0.536270 2.048482
-0.215225 -0.152229 2.322356
-0.211486 -0.169559 2.252584
-0.210442 -0.187767 2.185340
-0.211913 -0.207031 2.120606
-0.215762 -0.227556 2.058381
-0.221896 -0.249572 1.998679
-0.230264 -0.273332 1.941535
-0.249161 -0.317565 1.852150
-0.860838 -1.322016 1.644882
0.060147 0.146007 2.130468
0.072358 0.151363 2.064341
